datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,icon
2015-04-14,34.9,25.0,29.1,37.6,25.0,30.3,20.8,63.8,1.3,100,8.33,rain,37.8,14.8,103.4,1010.2,61.7,9.2,250.4,21.6,10,2015-04-14T05:43:13,2015-04-14T18:04:25,0.84,"Rain, Partially cloudy",rain
2015-04-15,35.0,25.0,29.6,36.8,25.0,30.4,18.2,52.2,0.0,0,0.0,rain,25.6,18.4,145.2,1011.2,38.1,10.1,294.7,25.4,10,2015-04-15T05:42:41,2015-04-15T18:04:28,0.87,Partially cloudy,partly-cloudy-day
2015-04-16,34.0,26.0,29.3,37.2,26.0,31.6,21.2,62.3,0.1,100,4.17,rain,24.5,20.5,141.8,1011.9,30.4,10.0,280.5,24.3,9,2015-04-16T05:42:09,2015-04-16T18:04:30,0.91,"Rain, Partially cloudy",rain
2015-04-17,34.0,26.0,29.4,37.2,26.0,31.8,22.2,66.6,0.0,0,0.0,rain,25.9,18.4,145.3,1010.1,44.5,9.7,285.8,24.6,10,2015-04-17T05:41:38,2015-04-17T18:04:33,0.94,Partially cloudy,partly-cloudy-day
2015-04-18,34.9,26.0,29.6,36.8,26.0,32.0,21.7,64.7,0.0,0,0.0,rain,26.6,16.6,147.1,1009.2,38.6,9.8,285.1,24.7,10,2015-04-18T05:41:07,2015-04-18T18:04:37,0.98,Partially cloudy,partly-cloudy-day
2015-04-19,35.9,27.0,30.4,39.7,30.0,33.9,22.7,65.2,0.0,0,0.0,rain,29.2,18.4,161.6,1009.3,29.2,10.0,273.9,23.5,9,2015-04-19T05:40:37,2015-04-19T18:04:40,0.0,Partially cloudy,partly-cloudy-day
2015-04-20,35.9,27.0,30.5,41.8,30.0,35.0,23.5,67.4,0.0,0,0.0,rain,27.0,16.6,198.5,1009.0,41.2,9.5,280.5,24.1,10,2015-04-20T05:40:08,2015-04-20T18:04:44,0.05,Partially cloudy,partly-cloudy-day
2015-04-21,36.9,27.9,30.9,43.1,30.6,35.2,23.0,64.1,0.1,100,4.17,rain,20.2,20.5,179.5,1008.3,52.7,9.9,283.0,24.5,10,2015-04-21T05:39:39,2015-04-21T18:04:48,0.08,"Rain, Partially cloudy",rain
2015-04-22,35.0,28.0,30.8,39.4,31.1,34.9,22.9,64.1,0.1,100,4.17,rain,33.8,22.3,145.1,1009.5,41.8,10.0,266.7,23.0,9,2015-04-22T05:39:10,2015-04-22T18:04:52,0.11,"Rain, Partially cloudy",rain
2015-04-23,35.9,26.0,29.2,40.7,26.0,31.7,22.0,66.6,0.4,100,12.5,rain,34.6,27.7,78.7,1010.8,42.9,9.9,274.4,23.7,9,2015-04-23T05:38:42,2015-04-23T18:04:57,0.14,"Rain, Partially cloudy",rain
2015-04-24,35.9,25.0,29.7,39.7,25.0,31.7,21.4,62.9,0.1,100,4.17,rain,29.5,22.3,118.8,1010.3,47.9,9.7,260.2,22.5,9,2015-04-24T05:38:14,2015-04-24T18:05:02,0.18,"Rain, Partially cloudy",rain
2015-04-25,35.9,26.0,30.2,39.7,26.0,32.8,21.4,60.9,2.5,100,33.33,rain,28.8,20.5,118.4,1010.1,50.5,9.5,264.2,22.7,9,2015-04-25T05:37:48,2015-04-25T18:05:08,0.21,"Rain, Partially cloudy",rain
2015-04-26,37.9,26.0,30.6,38.5,26.0,33.1,21.4,60.2,0.6,100,12.5,rain,26.6,20.5,122.8,1009.8,49.7,9.6,265.2,22.8,9,2015-04-26T05:37:21,2015-04-26T18:05:14,0.25,"Rain, Partially cloudy",rain
2015-04-27,36.0,27.0,30.4,39.7,29.1,33.7,22.2,62.5,0.9,100,20.83,rain,26.6,22.3,130.0,1009.5,53.3,9.7,262.9,22.5,8,2015-04-27T05:36:56,2015-04-27T18:05:20,0.27,"Rain, Partially cloudy",rain
2015-04-28,34.9,25.0,29.6,39.4,25.0,33.1,22.6,66.8,0.6,100,12.5,rain,55.4,27.7,140.5,1009.8,50.6,9.5,238.1,20.4,8,2015-04-28T05:36:31,2015-04-28T18:05:26,0.31,"Rain, Partially cloudy",rain
2015-04-29,34.0,27.0,29.9,39.2,29.5,33.8,23.1,67.9,0.6,100,20.83,rain,27.7,20.5,155.8,1009.6,54.3,10.0,263.9,22.9,8,2015-04-29T05:36:06,2015-04-29T18:05:33,0.34,"Rain, Partially cloudy",rain
2015-04-30,35.0,27.0,30.1,39.4,30.0,33.9,23.1,67.9,0.1,100,4.17,rain,40.7,20.5,145.0,1009.4,45.4,9.9,276.8,23.9,10,2015-04-30T05:35:42,2015-04-30T18:05:40,0.37,"Rain, Partially cloudy",rain
2015-05-01,35.0,28.0,30.5,40.5,31.8,35.0,23.5,67.5,0.6,100,8.33,rain,29.9,18.4,159.1,1009.0,55.3,10.0,279.8,24.0,10,2015-05-01T05:35:19,2015-05-01T18:05:48,0.4,"Rain, Partially cloudy",rain
2015-05-02,35.0,28.0,30.8,39.4,31.8,35.2,23.2,65.0,1.1,100,20.83,rain,32.0,18.4,176.5,1009.0,49.0,10.0,247.7,21.4,8,2015-05-02T05:34:57,2015-05-02T18:05:56,0.44,"Rain, Partially cloudy",rain
2015-05-03,34.0,27.0,30.2,39.2,29.5,34.2,22.9,65.8,8.0,100,4.17,rain,34.6,22.3,209.4,1009.3,54.8,9.8,240.1,21.0,9,2015-05-03T05:34:35,2015-05-03T18:06:04,0.47,"Rain, Partially cloudy",rain
2015-05-04,36.9,28.0,31.1,40.9,31.1,34.8,22.4,61.2,0.9,100,16.67,rain,24.5,29.5,198.9,1009.0,50.5,9.9,267.0,22.9,9,2015-05-04T05:34:14,2015-05-04T18:06:13,0.5,"Rain, Partially cloudy",rain
2015-05-05,35.0,28.0,30.8,39.4,31.8,35.0,23.0,64.1,0.8,100,20.83,rain,24.1,18.4,202.1,1007.9,52.7,10.0,250.6,21.7,8,2015-05-05T05:33:54,2015-05-05T18:06:22,0.54,"Rain, Partially cloudy",rain
2015-05-06,35.9,28.0,31.0,40.7,31.1,35.3,23.0,63.6,1.2,100,25.0,rain,37.1,16.6,202.4,1007.1,51.1,9.8,264.7,22.8,10,2015-05-06T05:33:35,2015-05-06T18:06:32,0.57,"Rain, Partially cloudy",rain
2015-05-07,34.0,28.0,30.6,39.2,31.8,35.6,23.8,67.8,2.0,100,33.33,rain,26.3,20.5,179.6,1008.1,49.8,10.0,238.0,20.4,8,2015-05-07T05:33:16,2015-05-07T18:06:42,0.61,"Rain, Partially cloudy",rain
2015-05-08,34.0,28.0,30.5,39.1,31.8,35.0,23.4,66.6,1.0,100,33.33,rain,23.0,16.6,176.0,1007.7,54.3,8.5,250.0,21.6,8,2015-05-08T05:32:58,2015-05-08T18:06:52,0.64,"Rain, Partially cloudy",rain
2015-05-09,34.9,24.0,29.3,39.4,24.0,32.6,22.8,69.6,3.3,100,33.33,rain,26.6,40.7,203.2,1007.6,44.8,9.5,236.9,20.5,8,2015-05-09T05:32:41,2015-05-09T18:07:03,0.68,"Rain, Partially cloudy",rain
2015-05-10,36.0,27.0,31.2,40.7,29.5,35.5,23.0,62.8,0.4,100,12.5,rain,31.0,18.4,213.9,1007.5,49.5,9.8,266.7,23.1,9,2015-05-10T05:32:24,2015-05-10T18:07:14,0.72,"Rain, Partially cloudy",rain
2015-05-11,35.0,28.0,31.0,40.5,31.8,36.1,23.8,66.4,2.2,100,25.0,rain,31.0,16.6,184.9,1008.4,50.6,9.8,232.8,19.9,8,2015-05-11T05:32:08,2015-05-11T18:07:25,0.75,"Rain, Partially cloudy",rain
2015-05-12,33.0,26.0,29.3,39.1,26.0,33.7,24.0,73.6,7.0,100,33.33,rain,25.6,20.5,193.3,1009.2,61.5,9.2,215.7,18.7,8,2015-05-12T05:31:53,2015-05-12T18:07:37,0.79,"Rain, Partially cloudy",rain
2015-05-13,35.0,26.0,29.9,40.5,26.0,33.2,23.4,70.1,0.0,0,0.0,rain,28.4,18.4,128.9,1009.3,41.7,8.5,255.3,22.0,9,2015-05-13T05:31:39,2015-05-13T18:07:49,0.82,Partially cloudy,partly-cloudy-day
2015-05-14,34.9,26.0,30.4,40.5,26.0,33.9,22.8,65.0,0.1,100,4.17,rain,25.9,18.4,149.3,1010.3,33.3,9.9,257.7,22.3,8,2015-05-14T05:31:26,2015-05-14T18:08:01,0.86,"Rain, Partially cloudy",rain
2015-05-15,35.9,27.0,30.2,40.7,30.0,34.7,23.6,68.9,0.5,100,12.5,rain,46.4,25.9,172.3,1010.3,44.8,9.3,278.6,24.2,10,2015-05-15T05:31:13,2015-05-15T18:08:14,0.89,"Rain, Partially cloudy",rain
2015-05-16,35.9,27.0,30.6,40.7,30.0,35.5,23.9,68.6,0.8,100,20.83,rain,22.3,16.6,180.4,1008.8,51.7,9.8,266.8,23.1,9,2015-05-16T05:31:02,2015-05-16T18:08:27,0.93,"Rain, Partially cloudy",rain
2015-05-17,35.9,26.0,30.1,43.1,26.0,34.4,23.6,69.8,0.1,100,4.17,rain,26.3,22.3,220.2,1008.0,57.9,9.2,237.5,20.5,9,2015-05-17T05:30:51,2015-05-17T18:08:40,0.97,"Rain, Partially cloudy",rain
2015-05-18,36.0,27.0,31.0,40.5,30.5,35.5,23.5,66.5,0.8,100,4.17,rain,31.7,18.4,200.1,1008.1,55.9,9.3,224.2,19.3,8,2015-05-18T05:30:41,2015-05-18T18:08:54,0.0,"Rain, Partially cloudy",rain
2015-05-19,37.0,28.0,31.6,43.2,32.6,37.7,24.4,67.0,0.1,100,4.17,rain,40.7,18.4,201.5,1008.0,50.6,10.0,268.6,23.0,9,2015-05-19T05:30:31,2015-05-19T18:09:08,0.03,"Rain, Partially cloudy",rain
2015-05-20,34.0,28.0,30.3,40.5,31.1,35.5,24.1,70.1,4.5,100,37.5,rain,29.5,18.4,215.5,1008.9,55.8,9.3,207.3,17.8,8,2015-05-20T05:30:23,2015-05-20T18:09:22,0.07,"Rain, Partially cloudy",rain
2015-05-21,37.0,27.0,30.9,42.1,30.0,35.9,23.9,67.5,0.6,100,12.5,rain,35.3,22.3,211.4,1009.0,44.8,9.7,272.5,23.3,9,2015-05-21T05:30:15,2015-05-21T18:09:37,0.1,"Rain, Partially cloudy",rain
2015-05-22,34.9,27.0,29.7,41.8,30.0,34.7,24.2,73.2,11.7,100,37.5,rain,27.7,24.1,233.3,1009.0,55.3,9.6,229.2,20.0,8,2015-05-22T05:30:08,2015-05-22T18:09:51,0.13,"Rain, Partially cloudy",rain
2015-05-23,34.9,26.0,30.3,40.5,26.0,34.3,23.5,68.5,4.2,100,29.17,rain,36.4,22.3,252.9,1008.8,49.8,9.1,230.6,20.1,8,2015-05-23T05:30:02,2015-05-23T18:10:07,0.16,"Rain, Partially cloudy",rain
2015-05-24,35.0,26.0,30.4,40.5,26.0,34.7,23.6,68.0,0.1,100,4.17,rain,27.7,18.4,251.4,1008.6,40.8,10.0,258.5,22.2,9,2015-05-24T05:29:57,2015-05-24T18:10:22,0.19,"Rain, Partially cloudy",rain
2015-05-25,36.9,27.0,30.0,42.0,30.0,34.6,23.7,70.2,42.0,100,4.17,rain,36.0,25.9,228.2,1008.1,45.1,9.8,246.3,21.2,8,2015-05-25T05:29:52,2015-05-25T18:10:37,0.23,"Rain, Partially cloudy",rain
2015-05-26,33.0,27.0,29.8,39.1,29.5,33.8,23.3,69.0,0.2,100,4.17,rain,38.5,27.7,238.7,1009.6,48.0,10.0,230.5,19.7,8,2015-05-26T05:29:49,2015-05-26T18:10:53,0.25,"Rain, Partially cloudy",rain
2015-05-27,36.0,26.0,30.6,39.7,26.0,34.1,22.5,63.3,0.4,100,16.67,rain,34.9,20.5,240.2,1008.9,48.0,10.0,254.7,21.8,8,2015-05-27T05:29:46,2015-05-27T18:11:09,0.29,"Rain, Partially cloudy",rain
2015-05-28,36.9,26.0,30.0,40.7,26.0,34.0,23.3,69.5,27.2,100,4.17,rain,42.5,22.3,230.4,1007.4,41.2,9.1,259.3,22.5,9,2015-05-28T05:29:44,2015-05-28T18:11:25,0.32,"Rain, Partially cloudy",rain
2015-05-29,35.1,28.0,29.9,43.5,31.8,34.6,23.9,70.9,6.0,100,8.33,rain,35.3,20.5,221.4,1008.3,53.7,9.9,214.9,18.6,8,2015-05-29T05:29:42,2015-05-29T18:11:41,0.36,"Rain, Partially cloudy",rain
2015-05-30,34.0,25.0,29.1,40.5,25.0,33.1,23.7,73.8,7.2,100,25.0,rain,32.8,18.4,223.6,1008.9,52.2,9.8,190.9,16.3,6,2015-05-30T05:29:42,2015-05-30T18:11:57,0.39,"Rain, Partially cloudy",rain
2015-05-31,35.9,25.0,29.6,41.8,25.0,33.3,23.6,71.8,2.8,100,12.5,rain,31.0,13.0,224.5,1007.8,44.3,8.7,265.5,23.2,9,2015-05-31T05:29:42,2015-05-31T18:12:14,0.42,"Rain, Partially cloudy",rain
2015-06-01,35.9,27.0,30.1,41.8,30.0,34.7,23.8,70.3,1.3,100,8.33,rain,27.7,27.7,219.7,1006.8,52.2,9.2,274.4,23.7,9,2015-06-01T05:29:43,2015-06-01T18:12:30,0.45,"Rain, Partially cloudy",rain
2015-06-02,34.0,28.0,29.9,42.0,31.1,34.6,23.7,70.2,0.4,100,12.5,rain,27.0,18.4,193.6,1008.7,67.4,9.9,228.0,19.6,7,2015-06-02T05:29:45,2015-06-02T18:12:47,0.5,"Rain, Partially cloudy",rain
2015-06-03,34.9,26.0,29.8,39.4,26.0,33.6,23.1,68.3,0.4,100,8.33,rain,23.8,22.3,196.0,1008.9,60.1,9.1,259.6,22.4,9,2015-06-03T05:29:47,2015-06-03T18:13:03,0.52,"Rain, Partially cloudy",rain
2015-06-04,34.9,26.0,30.1,40.5,26.0,34.0,23.6,69.5,0.2,100,8.33,rain,25.9,14.8,166.1,1008.0,42.7,8.9,256.4,22.1,8,2015-06-04T05:29:50,2015-06-04T18:13:20,0.55,"Rain, Partially cloudy",rain
2015-06-05,34.0,27.0,30.7,39.2,30.0,35.0,23.4,66.2,1.5,100,12.5,rain,19.4,13.0,147.4,1007.2,53.3,8.8,267.8,23.1,9,2015-06-05T05:29:54,2015-06-05T18:13:36,0.59,"Rain, Partially cloudy",rain
2015-06-06,33.9,26.0,30.0,40.5,26.0,34.9,24.1,71.1,0.2,100,4.17,rain,24.8,18.4,219.6,1007.3,67.4,8.9,247.4,21.4,8,2015-06-06T05:29:58,2015-06-06T18:13:53,0.63,"Rain, Partially cloudy",rain
2015-06-07,34.9,25.0,29.8,39.4,25.0,33.0,23.1,68.8,2.0,100,4.17,rain,28.1,22.3,150.8,1007.7,50.6,9.0,244.0,20.9,8,2015-06-07T05:30:04,2015-06-07T18:14:09,0.66,"Rain, Partially cloudy",rain
2015-06-08,35.0,26.0,30.4,40.5,26.0,34.4,23.1,66.2,0.4,100,4.17,rain,24.8,14.8,234.9,1008.1,48.0,9.8,275.1,23.8,9,2015-06-08T05:30:09,2015-06-08T18:14:26,0.7,"Rain, Partially cloudy",rain
2015-06-09,34.9,26.9,29.4,40.5,29.5,33.6,23.5,71.1,0.4,100,8.33,rain,31.7,24.1,228.1,1008.0,44.3,9.6,272.1,23.4,9,2015-06-09T05:30:16,2015-06-09T18:14:42,0.75,"Rain, Partially cloudy",rain
2015-06-10,34.9,27.0,30.0,40.5,30.0,34.6,23.7,69.9,0.9,100,8.33,rain,28.4,27.7,211.0,1007.6,61.7,9.8,256.2,22.2,8,2015-06-10T05:30:23,2015-06-10T18:14:58,0.77,"Rain, Partially cloudy",rain
2015-06-11,34.9,26.9,30.8,40.5,30.0,35.6,23.7,67.5,0.4,100,4.17,rain,33.1,16.6,183.6,1007.7,50.3,9.8,271.4,23.5,9,2015-06-11T05:30:30,2015-06-11T18:15:15,0.81,"Rain, Partially cloudy",rain
2015-06-12,34.0,26.0,29.1,41.8,26.0,33.5,24.2,76.0,3.9,100,37.5,rain,24.8,20.5,223.9,1007.9,64.8,9.1,217.1,18.6,7,2015-06-12T05:30:39,2015-06-12T18:15:31,0.84,"Rain, Partially cloudy",rain
2015-06-13,35.0,24.0,28.7,41.8,24.0,31.8,23.7,75.7,7.0,100,41.67,rain,24.5,24.1,303.3,1007.5,58.5,7.8,238.6,20.5,8,2015-06-13T05:30:48,2015-06-13T18:15:46,0.88,"Rain, Partially cloudy",rain
2015-06-14,34.0,24.0,28.6,38.2,24.0,31.0,22.2,70.4,7.0,100,4.17,rain,23.4,18.4,169.5,1006.6,51.7,9.0,216.7,18.6,7,2015-06-14T05:30:57,2015-06-14T18:16:02,0.91,"Rain, Partially cloudy",rain
2015-06-15,31.9,25.0,27.2,36.7,25.0,28.9,23.5,80.6,0.1,100,4.17,rain,33.5,14.8,280.7,1007.2,54.3,8.4,202.1,17.5,7,2015-06-15T05:31:07,2015-06-15T18:16:17,0.95,"Rain, Partially cloudy",rain
2015-06-16,31.9,25.0,26.6,35.7,25.0,27.8,23.2,82.6,3.0,100,8.33,rain,24.1,22.3,240.5,1007.8,71.6,8.5,118.4,10.2,6,2015-06-16T05:31:17,2015-06-16T18:16:32,0.0,"Rain, Partially cloudy",rain
2015-06-17,31.9,25.0,27.1,37.8,25.0,28.9,22.9,78.5,8.0,100,4.17,rain,31.0,18.4,242.9,1006.8,75.3,9.2,157.6,13.7,6,2015-06-17T05:31:28,2015-06-17T18:16:47,0.02,"Rain, Partially cloudy",rain
2015-06-18,32.0,25.0,27.9,35.7,25.0,29.9,22.6,74.1,1.3,100,29.17,rain,46.4,20.5,258.3,1006.7,57.9,10.0,130.4,11.3,6,2015-06-18T05:31:39,2015-06-18T18:17:01,0.05,"Rain, Partially cloudy",rain
2015-06-19,31.0,24.0,27.4,37.6,24.0,29.7,23.3,79.2,1.0,100,4.17,rain,37.8,22.3,266.1,1007.0,67.4,8.8,189.0,16.2,7,2015-06-19T05:31:51,2015-06-19T18:17:15,0.08,"Rain, Partially cloudy",rain
2015-06-20,31.9,24.0,26.4,37.8,24.0,27.9,23.5,84.4,49.7,100,8.33,rain,40.7,24.1,259.1,1007.0,83.7,7.8,125.7,10.8,6,2015-06-20T05:32:03,2015-06-20T18:17:29,0.12,"Rain, Partially cloudy",rain
2015-06-21,31.0,25.0,26.8,37.6,25.0,28.5,23.8,84.0,6.0,100,4.17,rain,49.3,24.1,247.5,1006.5,83.8,9.8,137.6,11.8,7,2015-06-21T05:32:16,2015-06-21T18:17:42,0.15,"Rain, Partially cloudy",rain
2015-06-22,30.0,26.0,27.8,35.0,26.0,30.5,23.8,79.4,0.1,100,4.17,rain,51.5,27.7,248.0,1006.7,70.6,9.5,163.0,14.2,7,2015-06-22T05:32:29,2015-06-22T18:17:55,0.18,"Rain, Partially cloudy",rain
2015-06-23,30.0,26.0,28.0,34.0,26.0,30.8,23.4,76.6,2.0,100,4.17,rain,53.3,24.1,246.0,1007.6,72.7,10.0,158.0,13.8,6,2015-06-23T05:32:42,2015-06-23T18:18:08,0.21,"Rain, Partially cloudy",rain
2015-06-24,30.9,24.0,26.2,36.4,24.0,27.5,22.7,81.4,4.2,100,4.17,rain,64.8,37.1,251.0,1008.7,83.3,9.0,135.7,11.7,6,2015-06-24T05:32:56,2015-06-24T18:18:20,0.25,"Rain, Partially cloudy",rain
2015-06-25,31.0,24.0,27.3,35.4,24.0,29.5,22.6,76.0,0.1,100,4.17,rain,48.2,24.1,247.8,1008.8,59.8,9.6,180.4,15.5,8,2015-06-25T05:33:10,2015-06-25T18:18:31,0.28,"Rain, Partially cloudy",rain
2015-06-26,30.0,26.0,27.8,36.1,26.0,30.8,23.6,78.0,8.0,100,4.17,rain,45.0,14.8,232.0,1009.3,65.9,9.6,151.9,13.2,7,2015-06-26T05:33:24,2015-06-26T18:18:43,0.31,"Rain, Partially cloudy",rain
2015-06-27,34.0,26.0,28.9,40.5,26.0,31.8,23.5,74.2,1.5,100,16.67,rain,37.1,16.6,256.4,1010.3,58.2,8.9,265.5,22.9,9,2015-06-27T05:33:38,2015-06-27T18:18:53,0.34,"Rain, Partially cloudy",rain
2015-06-28,33.9,25.0,29.5,38.2,25.0,32.5,23.1,70.4,1.1,100,20.83,rain,27.7,18.4,256.3,1011.7,41.7,8.7,247.1,21.4,8,2015-06-28T05:33:53,2015-06-28T18:19:03,0.37,"Rain, Partially cloudy",rain
2015-06-29,33.9,26.0,29.5,39.2,26.0,32.8,23.3,70.7,0.3,100,12.5,rain,36.4,22.3,258.8,1011.4,48.5,10.0,248.5,21.6,8,2015-06-29T05:34:08,2015-06-29T18:19:12,0.41,"Rain, Partially cloudy",rain
2015-06-30,34.9,24.0,28.7,39.5,24.0,31.8,23.3,74.1,5.1,100,33.33,rain,38.5,24.1,264.3,1009.7,54.3,9.8,202.0,17.4,6,2015-06-30T05:34:23,2015-06-30T18:19:21,0.44,"Rain, Partially cloudy",rain
2015-07-01,33.9,25.0,28.8,40.5,25.0,32.3,23.6,74.4,6.4,100,16.67,rain,72.4,22.3,266.9,1008.9,53.2,9.4,230.7,19.9,8,2015-07-01T05:34:37,2015-07-01T18:19:29,0.47,"Rain, Partially cloudy",rain
2015-07-02,32.9,27.0,29.5,39.1,30.5,34.3,24.3,74.6,0.1,100,4.17,rain,53.3,35.3,254.0,1007.9,50.0,9.3,234.8,20.3,8,2015-07-02T05:34:52,2015-07-02T18:19:36,0.5,"Rain, Partially cloudy",rain
2015-07-03,34.0,26.0,28.9,40.5,26.0,32.7,23.9,75.7,4.0,100,8.33,rain,46.4,27.7,258.6,1006.3,47.1,9.9,230.4,20.0,7,2015-07-03T05:35:08,2015-07-03T18:19:43,0.54,"Rain, Partially cloudy",rain
2015-07-04,33.9,26.0,29.0,41.8,26.0,33.4,24.3,76.6,3.2,100,4.17,rain,51.8,22.3,261.3,1005.1,39.1,9.8,247.2,21.1,9,2015-07-04T05:35:23,2015-07-04T18:19:49,0.58,"Rain, Partially cloudy",rain
2015-07-05,34.0,24.0,29.0,39.2,24.0,33.0,24.2,76.5,3.1,100,8.33,rain,68.4,33.5,254.6,1005.3,50.1,9.6,242.6,21.0,9,2015-07-05T05:35:39,2015-07-05T18:19:55,0.61,"Rain, Partially cloudy",rain
2015-07-06,32.9,26.0,28.9,39.1,26.0,32.8,24.0,75.7,16.9,100,41.67,rain,52.2,27.7,248.0,1005.4,56.9,9.7,178.5,15.5,7,2015-07-06T05:35:54,2015-07-06T18:20:00,0.65,"Rain, Partially cloudy",rain
2015-07-07,33.9,27.0,28.9,40.5,29.5,33.2,24.1,75.7,10.3,100,33.33,rain,46.4,25.9,249.9,1004.7,52.7,9.9,186.4,16.2,8,2015-07-07T05:36:10,2015-07-07T18:20:04,0.68,"Rain, Partially cloudy",rain
2015-07-08,32.9,27.0,29.4,42.0,30.5,34.8,24.9,77.5,2.0,100,37.5,rain,49.0,25.9,257.6,1005.2,65.8,9.7,155.0,13.3,6,2015-07-08T05:36:25,2015-07-08T18:20:08,0.72,"Rain, Partially cloudy",rain
2015-07-09,31.0,27.0,28.8,39.0,30.5,33.6,24.9,80.0,0.6,100,4.17,rain,48.2,25.9,262.0,1004.7,94.0,8.9,107.4,9.2,5,2015-07-09T05:36:41,2015-07-09T18:20:11,0.75,"Rain, Overcast",rain
2015-07-10,33.0,23.1,27.5,39.1,23.1,29.9,23.4,79.9,12.0,100,4.17,rain,54.4,29.5,283.0,1004.8,81.3,7.7,192.8,16.7,8,2015-07-10T05:36:56,2015-07-10T18:20:13,0.79,"Rain, Partially cloudy",rain
2015-07-11,33.0,27.0,29.4,39.1,30.0,33.9,24.2,74.5,1.2,100,8.33,rain,46.8,27.7,241.4,1005.2,58.5,10.0,210.1,18.2,7,2015-07-11T05:37:12,2015-07-11T18:20:14,0.83,"Rain, Partially cloudy",rain
2015-07-12,32.9,25.0,28.9,40.5,25.0,33.0,23.9,74.9,0.1,100,4.17,rain,45.7,27.7,235.9,1004.9,62.7,9.9,179.0,15.4,7,2015-07-12T05:37:27,2015-07-12T18:20:14,0.86,"Rain, Partially cloudy",rain
2015-07-13,31.0,26.0,28.1,37.6,26.0,31.9,24.3,80.1,6.0,100,4.17,rain,53.6,37.1,221.8,1004.5,73.8,9.8,145.4,12.5,5,2015-07-13T05:37:42,2015-07-13T18:20:14,0.9,"Rain, Partially cloudy",rain
2015-07-14,33.0,26.0,28.7,38.0,26.0,32.1,23.5,73.9,0.1,100,4.17,rain,41.8,27.7,230.8,1005.1,58.5,10.0,170.5,14.7,8,2015-07-14T05:37:57,2015-07-14T18:20:13,0.93,"Rain, Partially cloudy",rain
2015-07-15,32.0,25.0,28.1,37.8,25.0,31.5,23.7,77.8,6.2,100,4.17,rain,50.0,29.5,227.6,1006.2,61.1,9.8,193.4,16.7,8,2015-07-15T05:38:12,2015-07-15T18:20:11,0.97,"Rain, Partially cloudy",rain
2015-07-16,33.0,26.1,28.1,38.0,26.1,31.4,23.3,75.7,4.0,100,25.0,rain,45.0,27.7,249.1,1006.8,59.5,9.9,222.4,19.1,8,2015-07-16T05:38:27,2015-07-16T18:20:08,0.0,"Rain, Partially cloudy",rain
2015-07-17,33.0,25.0,28.5,39.1,25.0,31.9,23.8,76.7,4.0,100,4.17,rain,41.8,24.1,242.3,1007.5,54.8,9.5,213.1,18.5,9,2015-07-17T05:38:41,2015-07-17T18:20:05,0.04,"Rain, Partially cloudy",rain
2015-07-18,34.0,25.0,28.4,39.2,25.0,30.9,23.0,73.6,2.0,100,4.17,rain,42.5,22.3,247.7,1008.1,69.0,9.3,166.9,14.5,6,2015-07-18T05:38:55,2015-07-18T18:20:01,0.07,"Rain, Partially cloudy",rain
2015-07-19,30.0,24.0,25.8,36.1,24.0,26.7,23.0,84.5,29.0,100,8.33,rain,32.8,35.3,243.1,1008.3,94.0,8.7,135.8,11.8,5,2015-07-19T05:39:09,2015-07-19T18:19:55,0.1,"Rain, Overcast",rain
2015-07-20,33.0,25.0,28.7,38.0,25.0,31.6,23.2,73.7,0.1,100,4.17,rain,35.3,20.5,204.5,1008.7,70.0,9.9,147.1,12.8,5,2015-07-20T05:39:23,2015-07-20T18:19:49,0.13,"Rain, Partially cloudy",rain
2015-07-21,32.9,25.0,28.2,39.1,25.0,31.7,23.6,76.4,20.2,100,8.33,rain,42.5,29.5,220.5,1010.9,55.8,9.6,162.2,14.0,6,2015-07-21T05:39:37,2015-07-21T18:19:43,0.17,"Rain, Partially cloudy",rain
2015-07-22,34.9,24.0,29.6,40.5,24.0,32.6,22.5,67.0,0.0,0,0.0,rain,22.0,13.0,197.4,1011.0,42.2,10.0,268.2,23.0,8,2015-07-22T05:39:50,2015-07-22T18:19:35,0.2,Partially cloudy,partly-cloudy-day
2015-07-23,33.0,27.0,29.0,39.1,29.5,33.1,23.7,73.6,0.8,100,4.17,rain,24.5,16.6,232.9,1011.1,60.1,9.6,236.5,20.6,9,2015-07-23T05:40:03,2015-07-23T18:19:26,0.23,"Rain, Partially cloudy",rain
2015-07-24,35.0,25.0,30.4,40.5,25.0,33.9,23.0,66.5,1.1,100,20.83,rain,23.0,14.8,265.2,1010.1,45.8,9.9,282.0,24.3,9,2015-07-24T05:40:15,2015-07-24T18:19:17,0.25,"Rain, Partially cloudy",rain
2015-07-25,34.0,25.0,28.7,40.5,25.0,32.2,23.4,73.9,2.9,100,8.33,rain,25.9,16.6,222.9,1009.6,63.8,9.6,264.8,22.9,9,2015-07-25T05:40:28,2015-07-25T18:19:07,0.3,"Rain, Partially cloudy",rain
2015-07-26,33.9,27.0,29.6,38.2,29.5,33.0,22.8,67.9,0.1,100,4.17,rain,26.3,16.6,231.4,1010.6,52.1,9.5,252.9,22.0,8,2015-07-26T05:40:39,2015-07-26T18:18:56,0.33,"Rain, Partially cloudy",rain
